"q_name";"january";"february";"march";"april";"may";"june";"july";"august";"september";"october";"november";"december"
"q00";0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741;0.0101673073220741
"q01";0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793;0.0214602516983793
"q02";0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249;0.0281711749759249
"q03";0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961;0.0248314871640961
"q04";0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845;0.0230761371793845
"q05";0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513
"q06";0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587;0.0363518079614587
"q07";0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812;0.0435668448407812
"q08";0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964;0.0516114277131964
"q09";0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514;0.0463335542353514
