"q_name";"january";"february";"march";"april";"may";"june";"july";"august";"september";"october";"november";"december"
"q00";0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192;0.00856244276078192
"q01";0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365;0.0254708090569365
"q02";0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002;0.0374797516743002
"q03";0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222;0.0286445858528222
"q04";0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499;0.0267687299041499
"q05";0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513;0.0294871953876513
"q06";0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804;0.0382610216010804
"q07";0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235;0.0421164921727235
"q08";0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889;0.0340267206468889
"q09";0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382;0.0413379423678382
