[72]
java.lang.Integer:0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0;0.000240675033121996
1;0.00455118688939888
2;0.00646245456715042
3;0.00040070205356919
4;0.00464348242672246
5;0.000167096073652985
6;0.00363345845344133
7;0.000204469066287855
8;1.38856476816645e-05
9;0.00198753696673519
10;0.000850923802440562
11;0.00187269235450163
12;0.00385825590898778
13;1.03287585046274e-05
14;0.00083643283633487
15;0.00536737770853285
16;0.00223177294998974
17;0.00754561202662753
18;0.000157453394850455
19;0.00021258026189829
20;0.00946846874372809
21;0.000558222110524058
22;0.00028690565086676
23;2.34920668418379e-05
24;0.00028733039413947
25;0.00869479211056737
26;0.00793150417614476
27;0.000660348279670613
28;0.000307858391627432
29;0.000164659998132631
30;1.68210800610804e-05
31;0.00010170705698487
32;2.63182622413481e-05
33;3.18435336708637e-05
34;0.000413200832670634
35;0.000390984172573268
36;0.00138663601815054
37;0.0122073195358
38;0.539351948834676
39;6.19765704417125e-05
40;0.035999913131942
41;1.65411846941521e-05
42;0.00106358729178531
43;0.47152390928231
44;9.35069622531722e-06
45;0.108478982169819
46;5.4757756828582e-05
47;0.00198240522261183
48;0.00845952457212336
49;0.000217916722333867
50;0.00046902903548729
51;0.0180858436711455
52;4.34198927962479e-05
53;1.79089008149426e-06
54;0.140250480383224
55;0.00741856025630102
56;0.0966196527189902
57;5.43018400061354e-06
58;0.0133685788466768
59;0.0505561656712447
60;0.000532651988666259
61;5.26659449303468e-06
62;0.00198634102500158
63;0.00252991592258722
64;0.0260080515179501
65;0.000241966676996379
66;1.53017979160067e-05
67;0.0441875409623762
68;0.156000343418924
69;2.57329292459016e-05
70;0.00121603374747614
71;8.15848225651445e-05
