[58]
java.lang.Integer:0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0;0.000217988163406817
1;0.00117992832615842
2;0
3;0.018564370013916
4;0.0430149126533022
5;0.0582120805135845
6;0.00264136469457018
7;0.00730705414606108
8;0.360894743763678
9;0.116600986316324
10;0.00123011821046388
11;0.00109114413829503
12;0.00365687970934337
13;0.075172275211841
14;0.0722491840763359
15;1.95141903776638e-06
16;1.62127313742012e-05
17;3.2300525001616e-06
18;0.000585779089792147
19;0.000722649167171146
20;2.1549055939384e-06
21;1.20377789850723e-06
22;3.43829431604028e-06
23;6.48693386753873e-08
24;4.16918511043884e-08
25;2.25241615998409e-07
26;2.7083369078244e-06
27;5.91964648812288e-06
28;1.68287487805776e-07
29;6.41844286281515e-07
30;1.58092444899264e-07
31;3.45530591339967e-08
32;1.25187648656515e-06
33;1.43678277843908e-08
34;7.64786450526591e-08
35;0
36;0.00793881512398208
37;0.0003521092904828
38;0.000621063829087979
39;0.00153193294194242
40;0.000848906757400244
41;0.000112653994539932
42;0.000421327358570631
43;0.00246619949720168
44;0.0356554426882
45;0.000158408737473893
46;0.015077319561608
47;0.0657130982031575
48;0.000490281634397963
49;0.236063087901572
50;0.0118825532317698
51;0.00437212812366612
52;0.0362808833606675
53;0.00233244726591233
54;0.0281726987454314
55;0.000456112208188144
56;0.374480407220007
57;0.119833925269334
