"q_name";"january";"february";"march";"april";"may";"june";"july";"august";"september";"october";"november";"december"
"q00";0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601;0.00479939224849601
