"q_name";"january";"february";"march";"april";"may";"june";"july";"august";"september";"october";"november";"december"
"q00";0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107;0.00560357246772107
