"q_name";"january";"february";"march";"april";"may";"june";"july";"august";"september";"october";"november";"december"
"q00";0;0;0;0;0;0;0;0;0;0;0;0
"q01";0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832
"q02";0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832
"q03";0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832
"q04";0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832;0.220468716630832
"q05";0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414
"q06";0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414
"q07";0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414
"q08";0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414;0.00605891098518414
"q09";0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958
"q10";0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958
"q11";0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958;0.122198284630958
"q12";0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467
"q13";0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467
"q14";0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467;0.00571382541548467
"q15";0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403
"q16";0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403
"q17";0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403;0.000599212136630403
"q18";3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05
"q19";3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05;3.53862309157233e-05
"q20";1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05
"q21";1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05;1.82411599372914e-05
"q22";8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07;8.29279496963347e-07
"q23";2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06
"q24";2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06;2.48833253908725e-06
"q25";2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06;2.30263752327145e-06
"q26";7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06;7.07699297394305e-06
"q27";3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06;3.04906901309926e-06
"q28";0;0;0;0;0;0;0;0;0;0;0;0
"q29";0;0;0;0;0;0;0;0;0;0;0;0
"q30";3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06;3.79175252748787e-06
"q31";0;0;0;0;0;0;0;0;0;0;0;0
