[16,12]
Metier:D-Zunique @ 15-Inf,G_HKE_Zhigh @ 15-Inf,G_HKE_Zlow @ 15-Inf,G_MNZ_Zlow @ 15-Inf,G_SOL_Zhigh @ 15-Inf,G_SOL_Zlow @ 15-Inf,G_metier_OTH-Zunique @ 15-Inf,L_HKE_Zhigh @ 15-Inf,L_HKE_Zlow @ 15-Inf,L_metier_OTH-Zunique @ 15-Inf,O_NEP_Zhigh @ 15-Inf,O_NEP_Zlow @ 15-Inf,O_NS_CEP_Zhigh @ 15-Inf,O_NS_DEF_Zhigh @ 15-Inf,O_NS_DEF_Zlow @ 15-Inf,O_metier_OTH-Zunique @ 15-Inf
fr.ifremer.isisfish.types.Month:0,1,2,3,4,5,6,7,8,9,10,11
0;0;0
0;1;0
0;2;0
0;3;0
0;4;0
0;5;0
0;6;0
0;7;0
0;8;0
0;9;0
0;10;0
0;11;0
1;11;0.056
1;0;0
1;1;0
1;2;0
1;3;0
1;4;0
1;5;0
1;6;0
1;7;0
1;8;0
1;9;0
1;10;0
2;11;0.025
2;0;0
2;1;0
2;2;0
2;3;0
2;4;0
2;5;0
2;6;0
2;7;0
2;8;0
2;9;0
2;10;0
3;0;0
3;1;0
3;2;0
3;3;0
3;4;0
3;5;0
3;6;0
3;7;0
3;8;0
3;9;0
3;10;0
3;11;0
4;0;0.695
4;1;0.605
4;2;0.724
4;10;0.775
4;11;0.786
4;3;0
4;4;0
4;5;0
4;6;0
4;7;0
4;8;0
4;9;0
5;0;0.118
5;1;0.102
5;2;0.122
5;10;0.131
5;11;0.133
5;3;0
5;4;0
5;5;0
5;6;0
5;7;0
5;8;0
5;9;0
6;0;0
6;1;0
6;2;0
6;3;0
6;4;0
6;5;0
6;6;0
6;7;0
6;8;0
6;9;0
6;10;0
6;11;0
7;0;0
7;1;0
7;2;0
7;3;0
7;4;0
7;5;0
7;6;0
7;7;0
7;8;0
7;9;0
7;10;0
7;11;0
8;0;0
8;1;0
8;2;0
8;3;0
8;4;0
8;5;0
8;6;0
8;7;0
8;8;0
8;9;0
8;10;0
8;11;0
9;0;0
9;1;0
9;2;0
9;3;0
9;4;0
9;5;0
9;6;0
9;7;0
9;8;0
9;9;0
9;10;0
9;11;0
10;0;0.024
10;1;0.141
10;2;0.116
10;3;0.904
10;4;0.756
10;5;0.904
10;6;0.899
10;7;0.904
10;8;0.83
10;9;0
10;10;0
10;11;0
11;0;0.003
11;1;0.015
11;2;0.012
11;3;0.096
11;4;0.08
11;5;0.096
11;6;0.095
11;7;0.096
11;8;0.088
11;9;0
11;10;0
11;11;0
12;0;0
12;1;0
12;2;0
12;3;0
12;4;0
12;5;0
12;6;0
12;7;0
12;8;0
12;9;0
12;10;0
12;11;0
13;0;0.122
13;1;0.092
13;4;0.126
13;8;0.041
13;2;0
13;3;0
13;5;0
13;6;0
13;7;0
13;9;0
13;10;0
13;11;0
14;0;0.037
14;1;0.028
14;4;0.038
14;8;0.012
14;2;0
14;3;0
14;5;0
14;6;0
14;7;0
14;9;0
14;10;0
14;11;0
15;0;0
15;1;0
15;2;0
15;3;0
15;4;0
15;5;0
15;6;0
15;7;0
15;8;0
15;9;0
15;10;0
15;11;0
