[18,12]
Metier:D_2_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,D_metier_OTH_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,F_1_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,F_low_activity_3_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,F_metier_OTH_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,G_1_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,G_2_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,G_3_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,G_4_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,G_low_activity_2_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,G_metier_OTH_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,L_1_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,L_3_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,L_low_activity_3_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,L_metier_OTH_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,M_low_activity_2_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,M_metier_OTH_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10,O_metier_OTH_Zunique @ Fileyeurs Caseyeurs exclusifs-0-10
fr.ifremer.isisfish.types.Month:0,1,2,3,4,5,6,7,8,9,10,11
10;0;0.187
4;0;0.305
2;0;0.09
5;0;0.086
7;0;0.256
6;0;0.02
3;0;0.037
8;0;0.018
10;1;0.149
4;1;0.212
2;1;0.035
5;1;0.3
7;1;0.254
6;1;0.023
3;1;0.012
8;1;0.015
10;2;0.237
4;2;0.3
2;2;0.034
5;2;0.24
7;2;0.097
9;2;0.002
14;2;0.001
6;2;0.007
3;2;0.071
8;2;0.001
0;2;0.009
16;2;0.002
10;3;0.301
4;3;0.399
2;3;0.051
5;3;0.158
7;3;0.053
9;3;0.003
14;3;0.001
6;3;0.007
3;3;0.022
8;3;0.003
16;3;0.001
13;3;0.001
10;4;0.154
4;4;0.313
2;4;0.04
5;4;0.293
7;4;0.134
9;4;0.017
14;4;0.001
6;4;0.004
3;4;0.042
8;4;0.001
16;4;0.001
10;5;0.159
4;5;0.212
2;5;0.053
5;5;0.325
7;5;0.181
9;5;0.003
3;5;0.054
8;5;0.013
10;6;0.193
4;6;0.227
2;6;0.046
5;6;0.287
7;6;0.188
9;6;0.009
3;6;0.045
13;6;0.004
10;7;0.183
4;7;0.331
2;7;0.029
5;7;0.296
7;7;0.131
9;7;0.026
3;7;0.004
16;7;0.001
10;8;0.134
4;8;0.447
2;8;0.025
5;8;0.242
7;8;0.103
9;8;0.004
3;8;0.041
8;8;0.004
10;9;0.131
4;9;0.566
2;9;0.021
5;9;0.13
7;9;0.114
9;9;0.007
3;9;0.026
8;9;0.001
16;9;0.003
10;10;0.126
4;10;0.656
2;10;0.03
5;10;0.092
7;10;0.078
9;10;0
6;10;0.005
3;10;0.001
8;10;0.011
10;11;0.152
4;11;0.616
2;11;0.08
5;11;0.056
7;11;0.073
6;11;0.016
3;11;0.004
8;11;0.003
6;5;0
6;6;0
6;7;0
6;8;0
6;9;0
9;0;0
9;1;0
9;11;0
8;6;0
8;7;0
16;0;0
16;1;0
16;5;0
16;6;0
16;8;0
16;10;0
16;11;0
1;0;0
1;1;0
1;2;0
1;3;0
1;4;0
1;5;0
1;6;0
1;7;0
1;8;0
1;9;0
1;10;0
1;11;0
14;0;0
14;1;0
14;5;0
14;6;0
14;7;0
14;8;0
14;9;0
14;10;0
14;11;0
13;0;0
13;1;0
13;2;0
13;4;0
13;5;0
13;7;0
13;8;0
13;9;0
13;10;0
13;11;0
17;0;0
17;1;0
17;2;0
17;3;0
17;4;0
17;5;0
17;6;0
17;7;0
17;8;0
17;9;0
17;10;0
17;11;0
15;0;0
15;1;0
15;2;0
15;3;0
15;4;0
15;5;0
15;6;0
15;7;0
15;8;0
15;9;0
15;10;0
15;11;0
11;0;0
11;1;0
11;2;0
11;3;0
11;4;0
11;5;0
11;6;0
11;7;0
11;8;0
11;9;0
11;10;0
11;11;0
12;0;0
12;1;0
12;2;0
12;3;0
12;4;0
12;5;0
12;6;0
12;7;0
12;8;0
12;9;0
12;10;0
12;11;0
0;0;0
0;1;0
0;3;0
0;4;0
0;5;0
0;6;0
0;7;0
0;8;0
0;9;0
0;10;0
0;11;0
