"q_name";"january";"february";"march";"april";"may";"june";"july";"august";"september";"october";"november";"december"
"q00";0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964;0.0396935656847964
"q01";0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163;0.0335241638785163
"q02";0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425;0.00574348081517425
"q03";0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883;0.00347161530212883
"q04";0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433;0.00256050455016433
"q05";0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039;0.00201997180571039
"q06";0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629;0.00189327936434629
"q07";0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816;0.0164512187472816
